SOURCE_ID,ra,dec,parallax,phot_g_mean_mag
2996171698248699904,86.73885705541909,-14.821953605720934,44.79397747617685,3.5410435
5971244451311982336,253.08386981981704,-38.017636551986286,5.663246363273698,3.542674
2139664063041544576,289.27614437073896,53.36900495687048,26.485325285667464,3.544013
6093220251160674688,214.85084131644513,-46.05811713873148,9.328553859478502,3.544546
4822106194362165760,82.80326527079693,-35.470650672179325,11.729989775724453,3.5456567
5935906628641616128,254.8960413402936,-53.16034251142705,8.852009173616713,3.547944
5855802671046171648,191.5695494796672,-68.10814700338375,10.240972344520857,3.5488756
2502847975056102400,40.82449887091414,3.235169345348113,,3.5503135
4870527586937201408,64.47392596972604,-33.79837213753377,18.400194296882404,3.5517442
5521599549054493696,130.1565070492401,-46.648720227436435,0.4311601010823921,3.5536344
4936685751336237056,34.12809888310582,-51.5122651790229,21.68624832752511,3.5560112
5337891256535666176,167.1474026341081,-58.97503165727452,0.22275528413050544,3.557437
5828952940687722496,243.85949430582085,-63.68574245974316,4.576631535207849,3.5603364
4878631812268014464,68.88740308086244,-30.562397782195685,15.450088518486938,3.5659256
2493390319631956352,34.83664886460604,-2.9787036389443307,,3.5681472
3019816764523863552,93.71386334648815,-6.2748597203681555,5.10558442089515,3.5708857
1931192500887330688,345.48038407430573,42.32598623163029,9.305137249961678,3.575974
3312748824193704832,67.14423196264237,15.962025308010457,24.76925610737078,3.577121
3168265196643846400,109.52303150106083,16.540225963939488,32.60681934596957,3.5799253
1064092789129355136,142.88317471411838,63.061979025953285,42.09035883464328,3.5820162
5173421634271199104,44.107223636728506,-8.899117343536275,24.217770009174714,3.5833347
3207534529304666240,79.40154704838251,-6.844450161811125,6.014663648195368,3.5883799
5300734910309994240,139.05006945281832,-57.54153282068637,6.250075545962206,3.5909956
6518817665843312000,335.6844004512271,-45.94804349249061,6.185845810192854,3.5925784
4757601523650165120,83.40631067329583,-62.489769239431524,2.930785424074064,3.5934615
939307084189685248,103.19723612430526,33.9610470125569,16.87007592104058,3.593621
6203033940614597504,220.9139848128326,-35.174458280736005,14.508191435737391,3.594247
5912398348432135552,262.77412911919896,-60.68428368485731,14.468825378028784,3.596028
3174163561130003840,69.54473362633105,-14.304709387338377,28.876933013531165,3.601026
4990516294443333504,2.3534338435390842,-45.74822211784421,22.608140683809946,3.6017847
1273423791421021568,231.9562807016411,29.106103677611483,27.925632182460006,3.6044285
2090687795056051328,282.5199906501613,33.362650393309416,3.598248453237108,3.6048782
5642935536248627456,132.63234221962838,-27.709458050234254,15.514237356417429,3.6095452
2891816671700460288,95.52831507928491,-33.43663025921882,15.049040159579686,3.6113985
916230087468692864,125.70865948297298,43.18768339881599,8.88283223057729,3.613737
3214077516844988800,81.11923705133687,-2.3971524975189644,1.5783049215332816,3.6153696
2365464065885835904,3.6599461564529565,-18.933189798652894,7.079731486363765,3.615524
66526127137440128,57.29068893293528,24.053211829998986,8.118448445799721,3.6157947
5775835843156608256,248.359945607511,-78.89749578943699,21.303270774745105,3.620061
2059372363884259072,299.07636376369845,35.08329669254902,23.548195310556714,3.6234016
5236306071562633344,176.40065646582843,-66.72860365116325,23.728944114455828,3.624794
6265374394490973184,233.88187249166222,-14.789500781858125,20.25928939630109,3.625443
6539947667988856320,347.5905760162791,-45.246834538955106,15.856632630340396,3.6254985
2392584791494639744,350.74203460091184,-20.101016671995655,19.85575411998934,3.6269598
3992011061833780096,168.80082789260484,23.095482313567242,4.293597282985172,3.6306431
116339982466340736,42.496308810421745,27.25998890692297,,3.6328406
2989528414633822464,77.84544163484792,-11.8488309684996,6.077662841446712,3.6340435
2995725777563537792,89.10103276512667,-14.16708077541103,66.85733766272052,3.635856
660136821288588416,131.17116036160883,18.153295569011824,23.827111033669258,3.6373575
4803692295174064256,89.78680236025778,-42.81518136667342,7.402087475427315,3.6376557
6838023243053666688,325.02361799924387,-16.662413768068262,19.103692360380798,3.6419108
2251191616254289152,297.04417326624304,70.26810826288803,21.32193454044623,3.64309
6705977119250947712,271.65772381444384,-50.09152286889015,2.946986528235679,3.643981
2851617392714906880,359.4395212218164,25.14126236383725,6.424684031654784,3.6454024
6209215257553893760,234.6639572152854,-29.777876079016277,,3.6462045
5114760146310175488,56.53581852874381,-12.101324281489884,6.3942979251323235,3.6505644
1667976701458958848,211.09674420277332,64.3759244157777,12.515550878050064,3.652423
1195823284391343104,236.54720068018437,15.421606892423219,21.59236669085102,3.6537793
1398822783330261248,240.66277161527762,47.24063069977545,8.162068243632802,3.6584573
3458053271535395712,87.87241834932108,39.14852708253507,16.141362024149977,3.6593385
6419476755916988032,280.7589179465574,-71.42882003717182,15.149521371487978,3.660477
3041619014955371392,115.31146191996875,-9.551220883265277,22.38391398947461,3.6608422
5263150888430619904,115.45573667976751,-72.60603326581551,22.437703394578442,3.6618443
243276881910517120,56.29837849320915,42.57854136383548,5.47664352654924,3.663778
1891598193816300544,331.7542260532072,25.34522096646813,84.00535559575758,3.6638713
5639188675501966464,130.897995022965,-33.18633878364722,4.1089407095859665,3.6639202
418001477279154304,9.24298360611852,53.89686812148113,6.665665800676212,3.664362
1907131544341497600,333.9924535004023,37.748734832792465,4.810812222315158,3.6651716
3287731945364911232,72.80151646339951,5.60510830642511,3.8715039967063936,3.6682577
644306911864817152,142.93003485076122,22.967819938531292,8.755452958540147,3.6707792
4929469381645492864,22.81387226522309,-49.07201823342556,22.793478789309944,3.6708763
2939555954755196160,99.17128532129774,-19.256190699068565,48.849033225640284,3.673236
1876331990259358976,341.63310142716244,23.565612345440783,8.59870356298172,3.6866872
1201067439457715072,245.47983846631206,19.153320268640844,16.86704837454732,3.691747
3232262786334597888,73.56290684709873,2.4406776157180046,3.294487559717264,3.692016
1193030490492925824,239.11469743534354,15.655912590196278,89.56466413447797,3.694426
65271996684817280,56.2190045645284,24.11313304360812,8.345685150896063,3.6982086
6521011466420795392,337.3175394102386,-43.495575710061814,9.998096537714888,3.6997373
4426032591025363200,237.7045892801561,4.478006603862712,45.329258377441285,3.699778
4254220979971917056,285.42001937869355,-5.739280970265661,21.566909465839547,3.700353
12730974556132096,51.7925714099467,9.732550147153876,16.791442221122395,3.7018294
1964791583368233088,318.6986966847419,38.04737760007011,,3.7045398
2713996126469641984,347.38107805306356,8.677154419410527,,3.7052495
1049765396704695936,147.74478153974084,59.03805958941325,28.378297904109104,3.705446
441161693272718336,43.5644294632559,52.7624559609044,12.372553770757877,3.707698
6304988355324252928,213.22396702995383,-10.27308574177618,11.587768428938862,3.7098556
4482432246132106496,271.837158305769,9.564197857391276,38.12630610581889,3.7121606
2630576144911349248,349.2121666360522,-7.7265601174932055,6.161173380222363,3.7154613
5935306123457567616,244.95898537846745,-50.15573684856687,23.569837041074514,3.7174704
3296329370379163520,74.09247641162624,13.51426918734195,18.090350443745088,3.7191608
35845938787261952,43.952039093037854,18.331570036339052,,3.7192929
6406700636957782144,338.25064171392336,-61.982210340229564,11.527418412680735,3.7205575
4506929502678142336,284.9054165540201,15.067972422867443,18.18210163111893,3.7267342
3655377057091634304,221.56166928298174,1.8927928769364972,24.28138633500273,3.728377
5449188358930264704,156.78749738187875,-31.067735592542967,8.90694125994316,3.732725
5626529620176041600,130.02565578266555,-35.3084465169506,8.459814469376584,3.7353456
1810711143451975296,309.90982926217725,15.912023765956633,13.72980762879482,3.7358906
5606936597848690432,109.1457370491467,-27.88100738625123,7.622758121021305,3.7392623
2022881668925464320,292.17575748718303,24.664430897779596,11.223782215088754,3.7411165
2136270970154631168,292.42664190032,51.73034634257358,26.63630356511057,3.7418947
4933453324590295040,16.520955996941634,-46.7183906492276,,3.7442322
1713631344821548544,216.8815945979563,75.696086179794,9.32154837757187,3.7445457
3490322803937287680,177.18767068873186,-26.74982527348771,6.97692663465877,3.7452638
4240272953377646592,298.11824336043924,1.0056218968067914,3.6714961421919132,3.7476714
5255378028454342272,156.96958728792242,-58.73939589190718,2.111081211869636,3.75138
4472097420946809600,266.97306262165563,2.7069481817732406,33.61738000890459,3.7528484
1971163631220899968,323.4950664261138,45.59142329775108,25.93591620682942,3.7549741
1220404653534258816,239.39649360413006,26.8776086454839,13.492248317949882,3.7562327
4093933487636355968,273.44087503714815,-21.058837185602606,,3.7602293
2804918316384272128,11.834197767390048,24.266821770248253,18.00829036636135,3.7604692
6396597121531742336,322.1882261545196,-69.50558994559765,7.835541008194464,3.761446
6717964750922730624,287.50734415474875,-39.34096265603892,5.864539517542389,3.7625673
1459043241342371328,207.9477024650543,34.444094754116385,6.20366601067614,3.7662876
6337717036911729024,220.76559123742143,-5.6596064403480675,52.18150644577868,3.7671251
5823955832142075776,234.1803642557681,-66.31728302842396,15.199372559477897,3.7681618
1797346167298274304,322.487178472437,23.63885637276082,7.282392278901804,3.7691293
1790202365373760256,320.52216241512485,19.804789713946604,20.848168338475414,3.7720094
1006142960069707648,94.47834228542395,61.515276001012744,4.409634883373037,3.7721922
6903096911032851584,311.9191094158736,-9.4959321959202,13.36194092373182,3.774703
3143460557918325248,112.04053009037109,8.925573994135036,3.1339523529566757,3.7767541
3553136288324444544,164.94144070127717,-18.298214614578484,20.369307877813785,3.7779377
5269012591076800256,109.20754067675165,-67.95711493884554,4.752157451353536,3.7786546
1148730170578687744,112.76849327167622,82.41128209857068,6.554870064107842,3.7795882
6803883097774049280,316.78182011887355,-25.006049087813057,7.062865839985804,3.7819405
1732693474833518720,318.95621022408744,5.24749263724808,17.19852048253453,3.782287
705156050012755712,131.6741399256985,28.759698916431567,9.412396164467594,3.7832348
1988193348344678656,337.82387715226025,50.28256960268281,31.494325261657497,3.7837074
5426587107145955712,142.6736972497101,-40.466465971955536,,3.784305
1144716265942885888,144.27155032517524,81.32630730588205,3.5422715513901784,3.785223
3626724299468272384,193.58807912583163,-9.539057096452607,5.020505456961538,3.7855816
285049252792128512,75.85449600717394,60.442181536184144,3.88000181288587,3.7896965
3216486443742786048,84.68652242854718,-2.6000786610750604,,3.790166
1362451076122760320,264.86615107268545,46.00634774932603,6.515743581618788,3.7906454
1505343882144388864,211.98238473495357,43.85431544066182,6.011020313112767,3.792248
1812371096773414144,309.4781975051933,18.26885690965373,8.431493196545812,3.7925513
6687035763708945792,298.81547243761065,-41.86803306862408,16.207208310821308,3.793246
1561883759343666304,205.18432046217268,54.6815877644277,5.59626428384964,3.7974348
3334901543952614528,84.2270617541914,9.289315600777243,28.672196661235088,3.7976506
1010770873228612608,135.90617083459304,47.156273386809694,,3.7986155
6634378296431076864,275.8068056500598,-61.49387210102472,4.404127694088305,3.7995434
5059348952161258624,48.020701120552644,-28.98487006133274,71.43370405378651,3.8014393
1117104986348319232,135.63596066238887,67.62969623064188,10.165762024522257,3.8032541
3360277997443303424,108.34287487123926,16.158780011535235,5.030954301355951,3.8033657
2315550051916217856,6.981967886364166,-33.00738563529265,5.898388870903959,3.8037894
4679700059672168960,59.68654043977156,-61.400248435410774,6.038161508490298,3.804274
5301472064124336000,133.76161710365147,-60.64443834676047,11.194108872312354,3.8086858
6110381256839901440,209.56763096582756,-42.10084266978547,7.100153567583698,3.8089063
203855713561818240,69.17259751847932,41.26475172720214,3.6003144749177594,3.8100004
5540591825707339648,122.83950361494622,-39.618529839401084,2.3830674713203885,3.8102102
6704767209778958976,277.20869269804166,-49.07161003065623,26.698398777970862,3.8142595
3631753877970312576,202.99072239216824,-6.256019401834447,6.949898979981095,3.8150225
2391835199442300544,351.5113649839112,-20.642302407986215,10.58735744663141,3.8150816
3695061317957036928,184.9761836854102,-0.6668746066407334,13.169161643972288,3.8159492
5842864786417716608,188.1159696652917,-72.13301496237534,8.601529638207838,3.8161688
4389237503121158016,261.6286762232637,4.140389425891086,3.7578238107583117,3.818025
4951967794731342464,40.167596942337,-39.85549757179939,22.285267156631964,3.821736
4792774797545800832,86.82123452009108,-51.066136257823345,50.930690628822894,3.8232422
2793343001564046976,7.01268028478256,17.893217438629772,6.002455748722853,3.8245497
5524834518404115840,131.0996357921678,-42.64919068492049,14.038717551015347,3.825603
3870025847369674624,158.2027646952496,9.306570149631488,1.5912719917828275,3.8256657
1186417202929896960,221.52437843000473,15.131856044868343,5.108426808605989,3.8274627
6001701610563428224,234.51243809068475,-42.567086941005236,15.283840802055712,3.828281
2714292032537154944,346.7511200283204,9.409438166589366,9.919737076853556,3.8308668
4589549005370416256,271.885629543314,28.762527299687893,9.348675372084287,3.8321147
3864344017954021120,164.00601562941623,6.1853401757926,8.745383837761048,3.834727
40834354322264832,52.71832563316209,12.936672293685813,9.690734599826428,3.8361235
2556759229189045632,12.170968944689207,7.5848586637986335,10.857693757451099,3.8363445
6070423698625106560,204.99850607667705,-49.94990050552723,5.875170461238087,3.8364408
5254185333179488768,160.8844000286122,-60.5666080044978,2.20082806220161,3.8380425
3879879704937353984,151.97575532818473,9.997218678018779,11.020914691795813,3.8388133
6260822966106824576,238.4568695566871,-16.728699526538854,19.47872971184453,3.8406856
6512396139980581376,345.2195598694251,-52.75419011214398,19.91080105557091,3.8416972
1279618955326351488,220.85561001435758,26.527782631360317,5.512445131360102,3.841982
216718178536050176,56.07975605974174,32.28820323631351,3.0223525151861725,3.842228
364785939116867072,14.189228786797868,38.49948894197979,26.704629786620664,3.8432207
246265388874592768,63.724475082644574,48.40925558769521,3.939483224357637,3.8461115
5416916936743969152,153.68308364353916,-42.1217211333132,31.636907726252893,3.8466654
6107651444350934400,209.66962190153635,-44.80368370039489,,3.8492305
2677558895241364864,335.41464491996317,-1.387299331506994,25.85506687180807,3.8492627
6127688772460862976,189.4244346160047,-48.54133539851064,24.29534892468189,3.8500426
2200153454733285248,337.2928846512036,58.41520817273959,3.5550642334569473,3.8505998
5364580148905328256,159.32453165752833,-48.22566700401987,37.433862578079676,3.854386
3751290548759011712,159.38882545581276,-13.384714500731478,,3.857222
3905768599567468544,181.30120410793702,8.733166497297692,19.49358769061892,3.8577967
2743004129429424000,356.59784232955866,3.4867017575906436,4.089402683709545,3.861429
2006840790679122688,339.65844191354597,56.795491107670266,7.223356589961869,3.861995
65283232316451328,56.45679586432521,24.36754142471917,7.671309961502887,3.863349
5687035813759862272,147.86962124048864,-14.84674778224562,,3.8642342
5329941409468845824,131.50677499291484,-46.04150716596181,2.3017049618929617,3.8647258
6041076668127513984,239.22106830024902,-29.21417958464532,7.321834395676366,3.8667355
119186137034428032,50.08480629155294,29.048386408151032,5.034723041629357,3.8667917
249147311932147072,52.64371528526615,47.99530064901789,9.505969376245389,3.8675852
1623289903206300928,240.46954398425984,58.56673458360329,46.4664631070124,3.869275
5351595878668219776,158.8969397634595,-57.557632157144205,2.2158629550985287,3.87057
5902489309145870464,227.9829840971186,-48.738042095837756,17.58878864679457,3.8706172
6085579126381717504,193.27823874992558,-48.943422791888715,10.33341637980193,3.8707404
5346659311979165184,170.2514139929002,-54.49106621877023,13.95977291202661,3.873441
3015112126066981376,80.98671811819419,-7.8082568853521925,19.45004933376947,3.8751557
2056616231822305280,308.4757640562065,35.25082566230425,0.8792483739781002,3.8773339
5334994490080052352,176.62822423804158,-61.178474345917756,7.989415632512049,3.8793738
5770136009232924800,216.72625784336776,-83.66794635335597,10.870626149789365,3.8798318
574112955678493824,17.192472075022426,86.25704383383308,10.803434475714374,3.8803709
3845263368043470080,138.59168138850072,2.312888230104385,27.07038074089186,3.8813465
3877751153505015552,150.05321394732067,8.044122387056774,6.85128238512063,3.8831792
2065606182478642560,314.2934778722158,41.16710101968394,7.956829648283635,3.88561
1385978666451514112,244.93506863647633,46.313533018260976,10.162563126660359,3.8871303
4084474835781915392,290.4180416311052,-17.847102679696903,25.001107647767824,3.8882518
4255143126653060352,281.79360701332786,-4.747945922834593,4.854912899637715,3.8905008
6492406743706907776,349.3572276071401,-58.235369888848446,44.08078717004196,3.891795
6127435678627741824,187.009701956416,-50.23069651344533,7.924894436033528,3.8933313
1683102889080800640,188.36984368693533,69.78828379171446,7.009279760101587,3.8934839
5599824647403389952,115.95193084548448,-28.95480827545906,0.9731727800868006,3.8961058
3030133379058134144,113.44982947953935,-14.523886220595731,1.3538433380226595,3.8964202
140457735662620800,42.87854040758558,35.05946084085705,7.776155027856757,3.901517
3066513435671608064,126.41483546720484,-3.90653144815045,25.343764773149612,3.9022553
436648129327098496,47.27540485964256,49.612873858437766,94.54120718732504,3.9026392
2362083445587361152,5.44309657449073,-20.058076322931655,3.9693822420035465,3.9033446
3910931906171050496,174.61500941480676,8.134319768971904,5.564573996321011,3.9069722
6219380139469026432,222.57091739863498,-27.960638796096596,10.802398205323534,3.907332
3915612630249291008,170.98173090117388,10.529146839480171,,3.9073865
4570796456599587200,262.68471721561906,26.11071754030528,8.294322128817813,3.9097338
5205029672996886016,156.0985242578028,-74.0317374526645,61.434166275104715,3.9097652
1860951540586100864,307.3489295465808,30.368551229652493,3.043810143226041,3.9099448
3297007356736766080,60.78910297976636,5.989283488706149,26.42931179237534,3.9104197
1310284059748155136,255.0721423618982,30.92652313621418,19.763930047930945,3.9134347
1563590510627624064,200.98556035442118,54.92168988678249,40.280285728957914,3.9137754
3204884534485995264,69.07976184342182,-3.3524812188642006,4.796093565731364,3.9139285
5638274087975114240,140.37322938902815,-25.96548414793062,5.09599661998765,3.9153724
1604859511344724864,216.2974561533579,51.84896726025888,69.06857806595082,3.9172292
6244010505608714368,241.70172217693315,-20.669293247493943,7.095567842703005,3.9183657
4992538055808271360,6.551492767246445,-43.67968625508389,41.72283479422134,3.9185052
5599927623535365888,115.88487487913042,-28.410753989502773,4.13844615795041,3.9190986
1859330929165858560,311.4155916501437,30.719818940539515,15.382605141397063,3.9202452
5856714131833261184,188.72671205509857,-67.7569110354985,3.0037101511828097,3.9212968
5961830948155839360,264.13680106256214,-38.63621784603912,20.692225649038413,3.9237142
2745491430891511168,359.82854365060507,6.8628259218808925,30.27689104890095,3.9241753
2630155547353593216,348.9745548677205,-9.087810189229959,22.092365568710097,3.924721
5777500503761872128,250.7636123793369,-77.51901026223308,20.953498571815366,3.9250965
2616542115933350144,334.2090196731275,-7.783386201689477,17.08926679948824,3.9265149
4858358982514762368,57.3632752224758,-36.20047675499633,14.978090441844442,3.9283319
810952158347760128,139.7108313412717,36.80203502578564,24.70865075325121,3.9285734
4469314179061640320,270.1613199486119,2.9315258495371417,1.3731154046787157,3.9324145
1942705624581332224,349.43625917771857,49.01532842822809,5.696300607561407,3.9340034
6125166320994675456,182.9127159863492,-52.36849913727676,12.469230425264477,3.935946
2216536246703152256,329.1630789062305,63.6255485672108,1.0033079115530021,3.94011
5297336148056940544,137.8193123470593,-62.31691133071921,6.543754672822861,3.9414103
6603237069110449792,343.98714540662513,-32.53947887896725,19.16179864630112,3.9415772
3640828731549972480,214.00349891646684,-6.002390925763077,45.40143480097189,3.9420373
246137776809763712,62.16553233551129,47.71236664387762,6.375553245522002,3.9444187
6664464851576141824,290.65959804673895,-44.45903894175702,8.3781720311755,3.9452553
3489338019475637760,182.10387983595368,-24.72905347552688,66.76962847793135,3.946629
546439965996109696,30.8581399846376,72.42139432955031,20.839130810725067,3.9484353
5210240327318434304,124.63363893110254,-76.9192479593938,51.31717474962205,3.949889
6713727061309245952,290.97175028895674,-40.616470922153454,18.108803428561057,3.9504597
3456177332896378496,87.76035890286224,37.30536699975672,5.735845053078788,3.9505138
2827595468830192384,353.3671020306092,22.498706099382574,5.844871229207309,3.950527
2463219858004414592,30.112143793029496,-8.52394229316763,6.0834207070871225,3.9534924
4576646442581655040,271.50785870747734,22.218845094748822,5.545070932819421,3.955155
5650133695272371968,137.0121721524218,-25.858537004442905,6.239013625646134,3.9553378
3717256094034195584,199.40115348731604,5.469941628676424,4.669278608187353,3.9564712
1542553623374596352,191.28258987519374,45.44031536481818,3.2222468322927225,3.9576192
487305619316615680,55.5386799878536,63.21688594960669,4.267086622698051,3.9577527
6015150905501817472,237.73968681733783,-33.62732563002249,15.903897914192829,3.9583633
816649002967779584,135.1573578568694,41.78175608312542,53.36175020467222,3.959608
5907202503156812032,227.21078662442,-45.27994070167525,,3.9599392
6880097807842527232,304.41205353011645,-12.508204884984323,4.015716865760626,3.9628303
6368016725517046144,300.14935645175683,-72.91109022395136,31.2592514040571,3.963491
2099385000742174592,289.09203952219247,38.13376032883556,4.200507326242494,3.9654982
2165218431286782336,316.6504293946806,47.64839511124905,2.5324349196351528,3.9655983
348020482735930112,24.198321215249642,41.4037617615712,74.19396780666189,3.966133
878467085735262720,115.82834518488663,28.882490119929923,27.121043168963787,3.9680505
1710727122296357376,251.49328885063915,82.03726905338733,9.863740345240691,3.9690459
2562091860584132096,25.35778812838373,5.487627211063531,8.927528261122536,3.970141
5248192926092026496,135.6116288165701,-66.3964988074426,25.971791776615664,3.9706151
3087964941891149952,120.56627842916214,2.335041455668743,12.523434116871659,3.972009
1862193748217511040,305.96533457942184,32.19013516248013,12.235863740155821,3.9725595
3196359642878570368,62.96645850775461,-6.837215809714261,26.109678851295694,3.9739523
1565090003967879424,201.30730577290853,54.987845339784336,40.46506499292375,3.9743545
219375904303684224,59.74126438868437,35.7910420686924,2.445698847170818,3.9748838
5855802671045627648,191.5701496043282,-68.10797814773593,10.428486475901787,3.9806468
5610257226031514240,108.70266722509879,-26.772631515854002,3.56103260416884,3.9829917
438829629114680704,41.05222216366374,49.22805187168278,89.68495177109118,3.9830012
2797816639500412288,3.651119417436693,20.206708004381166,9.405199843331518,3.9842234
2661524098698483456,351.99149948600797,6.378800179390754,19.24339178061518,3.9845803
6105713692544123520,220.48979284604397,-37.79363633838957,10.033935628914184,3.9865818
4468557611984384512,271.364453818457,2.495224095912567,195.5673545594233,3.987364
1763000413344449792,311.66444160468086,16.123416160814827,28.13592241496596,3.989937
1955662200884781824,333.4699229448179,39.71501064231144,5.71806608437562,3.9903636
6059249774300209408,186.87015297499087,-58.99175020428491,6.791726768438538,3.996654
2577673177300873216,15.735512173204086,7.890247528188163,17.80735980667423,3.9971802
4605754569812388480,274.9653630135355,36.06472960816234,12.764621672728728,3.9974966
4052359028870465280,274.51332544558403,-27.042662162406675,4.486032435930584,3.9981618
6060547163656965120,193.64817506017252,-57.17798404607355,8.015184957947573,3.9990456
1810448909928688768,309.38772188281627,14.594966552012377,,3.999137
2756363608023588864,354.9893506001899,5.6243516012277475,73.23703628604858,3.9992578
5899408305748518528,219.47157805264095,-49.42595812350064,9.348441614642457,4.0019474
3225773709225508736,71.37569807929303,-3.2547165420992292,5.812500966407835,4.00829
5210161643517558528,125.15793284529501,-77.48429877760321,21.346217851181166,4.0109277
2572221764290136192,26.348759050139087,9.157989522154077,12.52963226916752,4.01252
5352174702807141632,159.82648584598135,-55.60324561502394,4.159527392469507,4.0128927
1410669883680112128,249.6865291654748,48.92845927997814,7.728817300160124,4.0151134
1755320049747788160,308.3032697386287,11.303179251591162,8.914894013608523,4.0156035
1223128521794138496,235.6852476238632,26.295807184651633,,4.0156465
326109689896765568,34.3288558064912,33.846962660907664,27.979464525783225,4.016055
5355253335382594176,154.9030304438349,-55.02929569542762,1.8988058997926562,4.01697
5711199471578643200,119.21462935159946,-22.880091781615068,5.680558604171129,4.0176034
2673831344665067392,326.6328198404678,-2.2126671268252682,7.713415001905365,4.01761
886479673643853952,107.78471823693071,30.244948146711195,8.326143649272213,4.020316
3231949906557374592,74.63709025339023,1.7139847288632826,4.209299594321308,4.0206532
1773880252697231744,326.12793932206597,17.349970523256463,3.562679184105775,4.0230126
6573503732074732288,331.52854763199423,-39.54390944597189,13.087576035927961,4.023706
4591092238654107904,272.9755729561406,31.40545780634923,6.251849357524674,4.023982
2653884210872467200,338.83948596713566,-0.11774204386089672,18.37086586167718,4.025545
3801795103551451648,165.4570246227282,-2.484747657477281,5.494781386083479,4.0261264
1025309131366815232,146.63194016497022,57.128215731304174,5.532489107940902,4.0281754
3436911415277140224,93.84416519301544,29.496916029568094,18.27027873304325,4.028311
6805455124526007424,311.52362917337143,-25.271595679561823,68.33702615446357,4.030625
2205941009060265728,330.97110179789183,63.12017992426462,7.532808862388135,4.0318704
4913847589156808960,17.096327954824456,-55.24561894228843,11.208002282500875,4.032716
5437183238146150400,142.31119527120774,-35.95131201665365,4.634853159293733,4.0328364
5530670107652889344,117.30952843989927,-46.373170156596245,3.506475329336614,4.0345917
5350358584482202880,161.2647407537247,-59.68445877770452,,4.034632
1683014206596170240,187.52704098892693,69.20088011314691,5.723319281924228,4.034973
3794167001116704000,174.23721905943012,-0.82355819813912,18.34607962037063,4.0375085
1836958616324554752,303.94206262764214,27.81425276549941,9.96416325819198,4.037718
4009317512294972160,186.7340498961959,28.268062170721457,19.8641170812878,4.0396743
6053327426740164992,184.60896244333344,-64.00311459755419,9.240241743219435,4.0399103
3546521385854108928,171.2200634570526,-17.683995656330193,37.70653151370568,4.0472245
6351373899042868480,341.5129714090948,-81.38162109066963,,4.0484095
6211243890864211712,229.45760380022062,-30.14871591550372,8.285556107825933,4.049004
6835905927256722688,320.56178645858284,-16.83452207289956,16.20481589935105,4.0490885
